"entity_ID","LGM_ice","mean_consensus_full_class_1","mean_consensus_full_class_10","mean_consensus_full_class_11","mean_consensus_full_class_12","mean_consensus_full_class_2","mean_consensus_full_class_3","mean_consensus_full_class_4","mean_consensus_full_class_5","mean_consensus_full_class_6","mean_consensus_full_class_7","mean_consensus_full_class_8","mean_consensus_full_class_9","n_consensus_full_class_1","n_consensus_full_class_10","n_consensus_full_class_11","n_consensus_full_class_12","n_consensus_full_class_2","n_consensus_full_class_3","n_consensus_full_class_4","n_consensus_full_class_5","n_consensus_full_class_6","n_consensus_full_class_7","n_consensus_full_class_8","n_consensus_full_class_9"
696,0,0,0,0,100,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12
699,0,0,0,0,100,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13
700,0,1.04,0,0.86667,66.62667,11.18667,0,2.49333,0.14667,0.28,4.09333,13.33333,0,75,75,75,75,75,75,75,75,75,75,75,75
702,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
703,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
705,0,0,0,0,100,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30
706,0,0.89286,0.42857,0,74.25,2.89286,0,1.35714,0,0.39286,0,19.75,0,28,28,28,28,28,28,28,28,28,28,28,28
707,0,0,0,0,94.72727,0,0,0.72727,0,0,0,4.54545,0,11,11,11,11,11,11,11,11,11,11,11,11
708,0,0.27273,0.125,1.11364,97.11364,0,0,0.10227,0,0,0,1.28409,0,88,88,88,88,88,88,88,88,88,88,88,88
709,0,0,0,0,96.6,0,0,1.6,0,0,0,1.8,0,5,5,5,5,5,5,5,5,5,5,5,5
710,0,0,0,0,67,11.5,0,3.16667,0,0,3.16667,10.33333,0,6,6,6,6,6,6,6,6,6,6,6,6
711,0,0.39506,0,11.02469,34.88889,0,0,6.54321,23.35802,4.93827,10.87654,1.31481,6.62963,162,162,162,162,162,162,162,162,162,162,162,162
712,0,0.96667,0,2.93333,65.83333,0,0,8.6,9.13333,1.76667,7.53333,3.36667,0,30,30,30,30,30,30,30,30,30,30,30,30
713,0,0,0,17.09091,82.27273,0,0,0.63636,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11
714,0,0,0,10.4,89.6,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
715,0,0,0,0,91.42857,0,0,0,8.57143,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
716,0,0,0,0,95,0,0,0,5,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
717,0,4.23977,0,9.61404,27.30994,0,0.33333,9.02339,0.44444,4.4152,39.08772,2.25731,3.30994,171,171,171,171,171,171,171,171,171,171,171,171
718,0,7.70588,0,5.11765,50.20588,0,0.73529,10.41176,0,7.26471,12.08824,6.38235,0,34,34,34,34,34,34,34,34,34,34,34,34
719,0,8.40741,0,5.92593,63.7037,0,0,13.11111,0,3.22222,3.25926,2.22222,0,27,27,27,27,27,27,27,27,27,27,27,27
720,0,0,0,3.11111,73.22222,0,0,8.11111,0,0,3,12.55556,0,9,9,9,9,9,9,9,9,9,9,9,9
721,0,0,0,0,90,0,0,3,0,0,0.66667,6.33333,0,3,3,3,3,3,3,3,3,3,3,3,3
722,0,2.25,0,0,87.75,0,0,4.75,0,0,0,5.25,0,4,4,4,4,4,4,4,4,4,4,4,4
723,0,0,0,0,91,0,0,0,0,0,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1
724,0,0,0,0,97.75,0,0,0,0,0,0,2.25,0,4,4,4,4,4,4,4,4,4,4,4,4
725,0,2.32432,0,15.02703,6.34234,0.18468,0.41892,4.49099,0.13514,2.32883,63.7973,1.45045,3.52703,222,222,222,222,222,222,222,222,222,222,222,222
726,0,0.0204,0.00906,0.01363,5.19928,34.84534,0.05632,7.33983,0.34475,0.01952,34.94865,1.6156,0.00906,22747,22747,22747,22747,22747,22747,22747,22747,22747,22747,22747,22747
727,0,0.83757,0,4.57486,2.68785,0,0.41384,5.60452,0.13136,17.55791,63.36017,1.2274,3.58757,708,708,708,708,708,708,708,708,708,708,708,708
728,721.723932,1.81915,0,0.37092,3.0078,0,1.41773,5.93546,0.12695,78.49645,7.75957,0.24326,0.82979,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410
729,576.922686,5.85864,0.03316,1.67539,1.9459,0,2.01483,15.65271,1.4651,51.10384,17.99389,0.51483,1.75742,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146
730,1059.388405,5.53015,0,0.16583,12.72906,0,0.62647,13.96817,4.3237,57.50126,4.17839,0.77889,0.19682,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388
731,2910.893737,8.03144,0,1.45313,8.59154,0,0.55451,23.09697,10.57391,39.76815,6.64796,1.17514,0.072,3403,3403,3403,3403,3403,3403,3403,3403,3403,3403,3403,3403
732,0,3.7859,0,13.74674,9.90078,0.10705,0.45692,7.07833,0.27676,4.15666,54.80679,2.17755,3.52219,383,383,383,383,383,383,383,383,383,383,383,383
733,584.663981,9.96997,0,0.34445,4.98082,0.02085,0.65888,29.21351,9.59466,33.68307,8.55379,2.68724,0.24854,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199
734,3211.030305,7.67228,0,0.61169,8.35815,0.00311,0.13349,18.81059,18.77845,34.16181,9.47636,1.73287,0.07092,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064
735,128280.105277,2.30675,0.00021,3.18857,1.06579,0.00172,0.76835,13.17028,5.29959,32.58281,36.56479,0.83191,4.1904,441784,441784,441784,441784,441784,441784,441784,441784,441784,441784,441784,441784
736,357.204642,15.19659,0.00095,3.23268,1.55228,0.03077,11.16757,38.51488,16.54966,2.85489,10.14511,0.16881,0.61142,13714,13714,13714,13714,13714,13714,13714,13714,13714,13714,13714,13714
737,40.984742,0.92264,0,18.09312,2.25932,0.03387,0.61903,14.07526,21.78733,7.06038,33.91044,0.16668,1.10533,12371,12371,12371,12371,12371,12371,12371,12371,12371,12371,12371,12371
738,0,0.48433,0,9.44625,0.7266,0.03102,2.26607,8.97074,7.763,2.61222,64.35532,0.06539,3.2845,37392,37392,37392,37392,37392,37392,37392,37392,37392,37392,37392,37392
739,0,2.36977,0,9.5072,1.06339,0.13221,4.3669,24.39736,21.52172,2.23674,32.90296,0.10824,1.41284,36171,36171,36171,36171,36171,36171,36171,36171,36171,36171,36171,36171
742,0,0.43373,0,0.07229,26.36145,19.36145,0.12048,3.73494,0,8.75904,36.91566,4.26506,0,83,83,83,83,83,83,83,83,83,83,83,83
743,0,0.72222,0,0,43.83333,9.61111,0,5.05556,0,0.88889,32.72222,7.05556,0,18,18,18,18,18,18,18,18,18,18,18,18
747,0,0,0.37931,0.41379,47.13793,3.41379,0,2.62069,0.44828,0,39.10345,6.37931,0,29,29,29,29,29,29,29,29,29,29,29,29
748,0,0.21875,0,8.14062,26.23438,5.28125,0,5.59375,0.17188,4.26562,41.6875,7.98438,0,64,64,64,64,64,64,64,64,64,64,64,64
753,0,0,0,1.3,61.325,2.475,0,3.925,0,0.525,27.55,2.925,0,40,40,40,40,40,40,40,40,40,40,40,40
775,0,0,0,16.11111,71.77778,0,0,0,0,10.55556,1.55556,0,0,9,9,9,9,9,9,9,9,9,9,9,9
780,0,0.0313,0,2.02086,3.83905,4.98212,0.03279,0.48435,0.27273,14.71684,71.75857,1.88674,0,671,671,671,671,671,671,671,671,671,671,671,671
781,0,0,0,0,67.92857,7.21429,0,3.35714,0,0,17.07143,4.42857,0,14,14,14,14,14,14,14,14,14,14,14,14
803,0,0,0,0,82.6875,1.5625,0,2.75,0,0,12.25,0.625,0,16,16,16,16,16,16,16,16,16,16,16,16
844,0,0.08392,0,2.71329,23.74126,7.79021,0,2.05594,0,5.15385,53.97902,4.51748,0,143,143,143,143,143,143,143,143,143,143,143,143
845,0,0.18056,0,0,5.29167,8.15278,0,1.17361,0.10417,0.47917,80.875,3.81944,0,144,144,144,144,144,144,144,144,144,144,144,144
846,0,0,0,1.91667,52.75,3.58333,0,0,0,0,30.08333,7.33333,0,12,12,12,12,12,12,12,12,12,12,12,12
854,0,0,0,0,5.768,13.272,0.08,1.728,0.264,0.416,75.856,2.776,0,125,125,125,125,125,125,125,125,125,125,125,125
871,0,3.86842,0,10.57895,40.86842,0,0,7.81579,15.73684,7.02632,11.21053,2.81579,0,38,38,38,38,38,38,38,38,38,38,38,38
872,0,0,0,0,97.33333,0,0,0,2.66667,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
873,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
875,0,1.8,0,5.2,72,0,0,2.6,6,3,1.2,8.2,0,5,5,5,5,5,5,5,5,5,5,5,5
876,0,0,0,7.5,87,0,0,0,3,0,0,2.75,0,4,4,4,4,4,4,4,4,4,4,4,4
878,0,0,0,8,92,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
879,0,4.92857,0,1.5,64,0,0,9.07143,12.07143,0,3.78571,4.42857,0,14,14,14,14,14,14,14,14,14,14,14,14
880,0,0.82677,0,14.13386,32.46457,0.22047,0,5.07087,15.92126,7.96063,19.66142,2.27559,1.50394,127,127,127,127,127,127,127,127,127,127,127,127
882,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
885,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
886,0,0,0,6.5,93.5,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
887,0,0,0,0,94.5,0,0,0,5.5,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
888,0,0,0,0,97,0,0,0,3,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
894,0,0,0,0,94.5,0,0,0,5.5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
896,0,0,0,0,85,0,0,0,15,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
897,0,0,0,7.6,66.8,2.7,0,2,10,0,0,10.6,0,10,10,10,10,10,10,10,10,10,10,10,10
898,0,4.1,0,6.625,46,0,0,15.4,16.225,1.4,6.2,4.15,0,40,40,40,40,40,40,40,40,40,40,40,40
899,0,5.45455,0,2.81818,62.90909,0,0,12,8.72727,0,0,8.18182,0,11,11,11,11,11,11,11,11,11,11,11,11
900,0,3.5,0,1.5,65.5,0,0,14.5,10,0,0,5,0,2,2,2,2,2,2,2,2,2,2,2,2
901,0,0,0,0,85.75,0,0,2,9.5,0,0,2.5,0,4,4,4,4,4,4,4,4,4,4,4,4
902,0,7.66667,0,1.33333,74.66667,0,0,9.33333,7.33333,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
903,0,0,0.64706,14.36765,81.42647,0.19118,0,0.26471,0,1.36765,0,1.95588,0,68,68,68,68,68,68,68,68,68,68,68,68
904,0,0.52,0,2.48,89.6,0,0,0,0,0,0,7.48,0,25,25,25,25,25,25,25,25,25,25,25,25
905,0,0,0,3.51163,84.7907,0,0,0.23256,0,0,0,11.51163,0,43,43,43,43,43,43,43,43,43,43,43,43
906,0,0,0,6.25,86.25,0,0,0,0,0,0,7.75,0,4,4,4,4,4,4,4,4,4,4,4,4
907,0,0,0,0,95.8,0,0,0,0,0,0,4.2,0,5,5,5,5,5,5,5,5,5,5,5,5
908,0,0,0,2.94444,78.16667,1.5,0,0,0.55556,4.72222,7.61111,4.5,0,18,18,18,18,18,18,18,18,18,18,18,18
909,0,0,0,2.16667,90.83333,0,0,0,0,0,0,7,0,6,6,6,6,6,6,6,6,6,6,6,6
910,0,0.61905,0,0,74.7619,0,0,0,0,0,0,24.61905,0,21,21,21,21,21,21,21,21,21,21,21,21
911,0,0.04365,0,0,1.16036,86.26526,0,0.14699,0.03786,0,10.97817,1.35657,0.00312,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490
912,0,0.13759,0,0,3.39291,62.94326,0,0.91489,0.12199,0,28.9305,3.53333,0,705,705,705,705,705,705,705,705,705,705,705,705
913,0,0.20057,0,0,3.28629,69.07829,0,0.45829,0.40171,0,23.23714,3.32286,0,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750
914,0,0.27083,0,0,69.35417,0.75,0.125,4.60417,4.52083,0,5.83333,5.5625,0,48,48,48,48,48,48,48,48,48,48,48,48
920,0,7.21123,0,15.17112,13.88503,0.02139,2.25936,19.4492,13.05882,5.89305,21.73262,0.97861,0.37166,374,374,374,374,374,374,374,374,374,374,374,374
921,0,2.09877,0,12.48148,26.41975,0,0,16.51852,19.75309,2.90123,16.54321,1.76543,1.46914,81,81,81,81,81,81,81,81,81,81,81,81
922,0,0.05773,0.86872,53.75973,6.90447,0.01659,0.0168,1.0755,15.6367,21.52714,0.28938,0.05974,0.01659,27856,27856,27856,27856,27856,27856,27856,27856,27856,27856,27856,27856
923,0,2.875,0,5.25,53.96875,0,0,9.28125,16.9375,6.15625,0.84375,4.71875,0,32,32,32,32,32,32,32,32,32,32,32,32
924,0,0.26603,0,0.63622,5.9399,0.03365,0,0.08974,88.78606,4.24038,0,0.00801,0,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248
925,0,1.44444,0,4.03333,64.11111,0,0,0.78889,21.07778,8.53333,0,0.13333,0,90,90,90,90,90,90,90,90,90,90,90,90
926,0,0.55888,0,1.57944,4.00997,0,0,4.42991,85.58505,2.43551,1.37757,0.02804,0,1605,1605,1605,1605,1605,1605,1605,1605,1605,1605,1605,1605
927,0,6.3662,0,2.5493,35.73239,0.21127,0,4.56338,36.52113,11.30986,2.70423,0,0,71,71,71,71,71,71,71,71,71,71,71,71
928,0,0,0,2.27273,97.72727,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11
929,0,0,0.83333,7.5,78.91667,0,0,4.66667,3.5,0.91667,1,2.5,0,12,12,12,12,12,12,12,12,12,12,12,12
930,0,0.5,0.42308,8.73077,66.46154,0,0,3.5,15.46154,2.42308,1.80769,0.73077,0,26,26,26,26,26,26,26,26,26,26,26,26
931,0,1.4,0,6.83333,46.75,0,0,0.3,32.33333,10.3,1.71667,0.33333,0,60,60,60,60,60,60,60,60,60,60,60,60
932,0,0,0,7.25,89.5,0,0,0,3.25,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8
933,0,1.61905,0,9.2381,72.52381,0,0,0.42857,10,5.2381,0.90476,0,0,21,21,21,21,21,21,21,21,21,21,21,21
934,0,3,0,3.74346,19.76963,0.18325,0,0.40838,49.51309,11.21466,11.93717,0.28272,0,191,191,191,191,191,191,191,191,191,191,191,191
935,0,0.4375,0,4.8125,83.625,0,0,3,7.5625,0.5625,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16
936,0,3.10256,0,5.53846,45.48718,1.69231,0,1.17949,24.61538,5.5641,11.97436,0.79487,0,39,39,39,39,39,39,39,39,39,39,39,39
937,0,4.30263,0,3.88158,58.94737,0,0,2.03947,13.02632,1.03947,16.01316,0.71053,0,76,76,76,76,76,76,76,76,76,76,76,76
938,0,3.6,0,5.9,57.43333,0,0,1.23333,21.1,7.73333,3,0,0,30,30,30,30,30,30,30,30,30,30,30,30
939,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
940,0,0.5794,0,1.1588,8.84979,0,0,1.55365,71.35193,6.75536,9.52361,0.25751,0,233,233,233,233,233,233,233,233,233,233,233,233
941,0,0,0,5.33333,81.66667,0,0,1.73333,8.53333,2.8,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15
942,0,1.57576,0,2.2197,15.5303,0,0,1.00758,57.64394,14.12121,7.80303,0.15909,0,132,132,132,132,132,132,132,132,132,132,132,132
943,0,3.21348,0,4.06742,17.49438,0,0,2.81461,50.97753,4.67416,16.68539,0.06742,0,178,178,178,178,178,178,178,178,178,178,178,178
944,0,0,0,3,94.75,0,0,0,0,0,0,2.25,0,4,4,4,4,4,4,4,4,4,4,4,4
945,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
946,0,0,0,0,97.42857,0,0,2.57143,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
947,0,0,0,0,95,0,0,0,5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
948,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
950,0,0.33333,0,9.33333,71.77778,4,0,0,13.66667,0,0,0.88889,0,9,9,9,9,9,9,9,9,9,9,9,9
951,0,0,0,0,100,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
952,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
953,0,0,0,0,100,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
954,0,0,0,0,100,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10
955,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
956,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
957,0,0,0,5.41667,74,1.125,0,1.58333,9.20833,8.58333,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24
958,0,0,0,0,100,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
959,0,0,0,0,100,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
960,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
961,0,0,0,2.75,83.25,0,0,2,6.75,5.25,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
962,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
963,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
964,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
965,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
966,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
967,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
970,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
971,0,0.38514,0.17568,1.01351,48.35811,0,0,1.94595,0.14865,13.35135,0,0.49324,0,148,148,148,148,148,148,148,148,148,148,148,148
972,0,0.8046,0.04981,0.63985,36.46743,0.04981,0.21839,2.00383,0.73563,15.28352,0,0.83525,0,261,261,261,261,261,261,261,261,261,261,261,261
973,0,1.19417,0,0,48.57282,0.91262,0,2.17476,0.20388,12.78641,1.04854,1.62136,0,103,103,103,103,103,103,103,103,103,103,103,103
974,0,1,0,1.04,82.32,0,0,0.76,0,8.2,0,6.64,0,25,25,25,25,25,25,25,25,25,25,25,25
975,0,1.06726,0,0,21.45291,0.12108,1.1435,7.57848,0.0583,17.19731,7.73543,0.29148,0,223,223,223,223,223,223,223,223,223,223,223,223
976,0,0,0,0,88,0,0,5.58621,0,2.37931,3,1.03448,0,29,29,29,29,29,29,29,29,29,29,29,29
977,0,1.13889,0,0.55556,70.88889,0.38889,1.55556,8.16667,3.38889,4.38889,9.11111,0.52778,0,36,36,36,36,36,36,36,36,36,36,36,36
978,0,2.25,0,0,79.04167,0,3.79167,7.91667,0,2.08333,4,0.95833,0,24,24,24,24,24,24,24,24,24,24,24,24
979,0,2.57831,0,0.31325,43.46988,1.20482,7.75904,13.48193,11.95181,11.16867,6.31325,1.71084,0,83,83,83,83,83,83,83,83,83,83,83,83
980,0,3.76068,0,2.00855,49.28205,1.38462,3.68376,10.90598,7.23077,11.76068,6.66667,3.2906,0,117,117,117,117,117,117,117,117,117,117,117,117
981,0,3.96429,0,3.53571,67.5,1.17857,0.75,8.53571,3.64286,4.35714,5.67857,0.78571,0,28,28,28,28,28,28,28,28,28,28,28,28
982,0,2.41982,0.73664,0.4811,20.04302,0.80574,11.63494,17.2399,17.43546,14.08735,11.50847,3.58018,0,767,767,767,767,767,767,767,767,767,767,767,767
983,0,2.71495,0,2.27103,19.09813,0.64953,8.11682,14.68692,16.13084,16.91121,14.2243,5.1215,0,214,214,214,214,214,214,214,214,214,214,214,214
984,0,0.01259,0,0.02281,2.98292,40.87419,0.44394,14.97376,8.90153,1.90971,28.56314,1.2431,0.09266,23591,23591,23591,23591,23591,23591,23591,23591,23591,23591,23591,23591
985,0,9.69827,0,13.17333,1.91556,0,0.81086,25.45333,23.80889,2.93333,19.66617,0.18914,2.37975,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025
986,0,0.04737,0,0.21579,23.05789,13.96316,1.12632,0.38947,0.47368,0.70526,11.11053,3.98947,0,190,190,190,190,190,190,190,190,190,190,190,190
989,0,0,0,0,87,0,0,0,0,0,0,13,0,8,8,8,8,8,8,8,8,8,8,8,8
990,0,0,0,0,78.25,0,0,0,0,0,0,21.75,0,4,4,4,4,4,4,4,4,4,4,4,4
992,0,0,0,0,97,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3
993,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
994,0,0,0,2.33333,92,2.33333,0,0,0,0.83333,1,1.66667,0,6,6,6,6,6,6,6,6,6,6,6,6
999,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1003,0,0,0,0.34211,42.96053,5.11842,0.17105,0.36842,0.11842,0.53947,10.75,8.77632,0,76,76,76,76,76,76,76,76,76,76,76,76
1004,0,0,0,0,66.52174,2.13043,2.78261,0.21739,0.6087,0.73913,5.95652,12.21739,0,23,23,23,23,23,23,23,23,23,23,23,23
1005,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1007,0,0,0,0,89.33333,0,0,0,0,0,0,10.66667,0,3,3,3,3,3,3,3,3,3,3,3,3
1010,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1011,0,0,0,0,87.2,0,0,0,0,0,0,12.8,0,5,5,5,5,5,5,5,5,5,5,5,5
1012,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1013,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1014,0,0,0,0,89.66667,0,0,0,0,0,1.33333,9,0,9,9,9,9,9,9,9,9,9,9,9,9
1015,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1017,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1020,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1021,0,0,0,0,100,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
1022,0,0,0,0,98.38462,0,0,0,0,0,0,1.61538,0,13,13,13,13,13,13,13,13,13,13,13,13
1023,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
1024,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
1025,0,0,0,0,94.875,0,0,0,0,4,0,1.125,0,8,8,8,8,8,8,8,8,8,8,8,8
1026,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1027,0,0,0,0,100,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
1028,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
1030,0,0,0,0,55.4359,11.5641,2,3.05128,1.05128,0.61538,8.76923,5.53846,0,39,39,39,39,39,39,39,39,39,39,39,39
1032,0,0.25699,0.001,0.00499,8.52925,64.13456,0.17494,1.12043,14.39155,0.22132,6.52654,4.48359,0.13256,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008
1033,0,2.66057,0.00145,18.53243,2.62084,0.06407,0.94395,15.82594,15.14906,2.85397,37.68688,0.3864,3.28523,7601,7601,7601,7601,7601,7601,7601,7601,7601,7601,7601,7601
1034,0,0.0285,0.00038,0.00471,2.2654,69.29893,0.00214,0.7305,0.18142,0.05841,26.32452,1.06631,0.02813,57589,57589,57589,57589,57589,57589,57589,57589,57589,57589,57589,57589
1035,0,0.01652,0.00074,0.11713,0.76887,73.03593,0.08816,0.63043,1.4063,0.0603,22.76247,1.00432,0.11364,867312,867312,867312,867312,867312,867312,867312,867312,867312,867312,867312,867312
1036,0,3.18436,0.00543,31.10032,2.83544,2.50794,2.24698,9.56062,27.16315,5.93979,13.04745,0.16345,2.26236,9948,9948,9948,9948,9948,9948,9948,9948,9948,9948,9948,9948
1037,0,0.03986,0.03623,0.18841,40.88406,18.50362,0.03986,0.41304,0,0.12681,3.96377,8.7971,0,276,276,276,276,276,276,276,276,276,276,276,276
1038,0,0.81579,0,1.44737,76.89474,7.09211,0,3.84211,0.13158,0,2.77632,3.06579,0,76,76,76,76,76,76,76,76,76,76,76,76
1039,0,0.31962,0,0.00809,33.84558,32.04855,0.03169,2.16588,0.03574,2.21106,12.75253,7.68712,0,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483
1040,0,0.02146,0,27.41946,3.49087,0.17292,0.3651,2.95406,17.48024,15.02327,17.70271,0.07182,0,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985
1041,0,8.23151,0.00337,14.06384,5.30896,0.01975,1.07793,20.02397,23.29077,4.93821,21.04902,0.68164,1.34341,8302,8302,8302,8302,8302,8302,8302,8302,8302,8302,8302,8302
1042,0,0.31086,0.018,0.36486,2.69657,77.19829,0.11829,2.34829,0.46,0.94771,11.85629,3.554,0.10886,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
1043,0,3.6304,0.00158,17.87766,1.94841,23.61274,5.38937,6.40905,10.02716,5.94797,7.28283,0.51032,1.97922,20836,20836,20836,20836,20836,20836,20836,20836,20836,20836,20836,20836
1044,126.42166,11.88259,0.11804,0.10861,1.34681,1.48001,9.28283,43.62807,0.88584,1.17057,26.35149,0.37606,2.43217,544918,544918,544918,544918,544918,544918,544918,544918,544918,544918,544918,544918
1045,0,0.01938,0.00035,1.01878,1.81818,20.53789,0.07928,6.15462,3.34095,0.11357,62.50495,0.85698,3.56675,156463,156463,156463,156463,156463,156463,156463,156463,156463,156463,156463,156463
1046,0,4.043,0.00585,2.71349,10.71628,21.59262,0.12952,8.52875,0.37913,2.25725,42.11501,5.27074,2.21934,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930
1047,0,0.0188,6e-04,2.25352,1.9373,28.47055,0.30032,13.6734,0.90108,0.30182,50.54197,1.30104,0.32188,124551,124551,124551,124551,124551,124551,124551,124551,124551,124551,124551,124551
1048,0,0.01462,0,0.02882,4.51613,19.76602,4.54409,2.68903,1.92301,0.74968,57.49806,1.05333,0.43398,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325
1049,0,0.00102,0.00017,0.16097,0.6573,14.15616,5.27351,36.58393,12.04819,18.76099,12.11334,0.2252,0.02115,732453,732453,732453,732453,732453,732453,732453,732453,732453,732453,732453,732453
